dossier_id,country,holistic_policy_decision,risk_score,compliant_submission,inn_infringement,gmp_inspection_status,gmp_inspection_recent,gmp_certificate_validity,clinical_data_available,pivotal_trial_outcome,aware_category,amr_unmet_need,targets_mdr_pathogen,glass_resistance_trend,similarity_to_existing_watch,existing_watch_comparator,defect_modes
DOS-411FF99346,Botswana,reject_and_return,0.92,False,True,compliant,True,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired|inn_infringement
DOS-9E980FE4FE,Uganda,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,watch,routine,False,stable,low,ampicillin,inn_infringement|missing_section
DOS-7DFBF124AD,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-6A260F0DE6,Botswana,reject_and_return,0.92,False,True,compliant,True,expired,True,endpoint_met,access,routine,False,stable,low,not_applicable,gmp_certificate_expired|inn_infringement|missing_section
DOS-5815B15F03,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-446EFC82D3,Burkina Faso,standard_review,0.64,False,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,short_section
DOS-B99A45707B,Tanzania,deep_review,0.74,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,rising,high,ceftriaxone,
DOS-9D86A15744,Botswana,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_outdated|inn_infringement
DOS-D92DBBB7C1,Tanzania,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-56CBCE5973,Uganda,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_not_met,reserve,critical,True,rising,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-00E101BC8F,Tanzania,reject_and_return,0.92,False,False,non_compliant,False,expired,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_certificate_expired|gmp_non_compliant
DOS-4A82DCFED4,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-651C21D192,Uganda,reject_and_return,0.92,False,False,non_compliant,False,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_non_compliant
DOS-0699595E06,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-79BB0F343D,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-ABAA37404F,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-F82A131294,Uganda,reject_and_return,0.92,False,False,non_compliant,True,expired,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_certificate_expired|gmp_non_compliant
DOS-2BB8B5033C,Uganda,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-784C7CE61D,Tanzania,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-9ECD2C821F,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,stable,low,lincomycin,
DOS-DBD980901D,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-79CC382035,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-D4AB13001B,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-6953490796,Tanzania,reject_and_return,0.92,False,False,compliant,False,valid,False,missing_evidence,access,routine,False,stable,low,not_applicable,clinical_missing|gmp_outdated|missing_section
DOS-7E75ACBFB3,Uganda,reject_and_return,0.92,False,False,non_compliant,False,expired,True,endpoint_met,access,routine,False,stable,low,not_applicable,gmp_non_compliant
DOS-980D494FA0,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-FD3F8CEC3C,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-D7395C6FEB,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-5FB6AB97CA,Tanzania,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-29C783BAB9,Tanzania,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-97F7D9F7B4,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,access,routine,False,rising,low,not_applicable,
DOS-6CE9434B8B,Uganda,reject_and_return,0.92,False,True,non_compliant,False,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|gmp_non_compliant|inn_infringement
DOS-CB5A15550F,Tanzania,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|missing_section|short_section
DOS-FA024E11BC,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,watch,routine,False,stable,low,gentamicin,clinical_missing|missing_section|short_section
DOS-436242ECF8,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed
DOS-3DBB9F044E,Uganda,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,watch,moderate,False,rising,high,cefotaxime,clinical_missing|missing_section
DOS-638E68A26C,Botswana,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_not_met,watch,routine,False,rising,high,lincomycin,clinical_failed|gmp_certificate_expired
DOS-C05DA798E4,Uganda,reject_and_return,0.92,False,False,compliant,True,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired
DOS-F4A43BDB6C,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,access,routine,False,declining,low,not_applicable,
DOS-987727EFFB,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-144ECF51C5,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-29C0E86045,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,rising,moderate,thiamphenicol,
DOS-348274BAC1,Uganda,reject_and_return,0.92,False,False,compliant,False,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated
DOS-56B045AD1B,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,access,routine,False,declining,low,not_applicable,
DOS-07D26246E2,Tanzania,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_met,access,routine,False,declining,low,not_applicable,gmp_certificate_expired
DOS-BE97CC4BAF,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-13EE079A08,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-77EB3B97D8,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-87E785C650,Tanzania,reject_and_return,0.92,False,True,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|inn_infringement
DOS-D6B9A90F83,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-EE31C52193,Tanzania,deep_review,0.78,False,False,compliant,False,valid,True,endpoint_met,access,routine,False,stable,low,not_applicable,gmp_outdated
DOS-ABA317CD0B,Uganda,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed
DOS-8B7FB26975,Botswana,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement|missing_section
DOS-74369DAE34,Tanzania,deep_review,0.78,False,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,missing_section
DOS-2F436BEAF8,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-6F5AE41667,Tanzania,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-76F024AA79,Botswana,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired
DOS-F7A48172F9,Botswana,reject_and_return,0.92,False,True,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|inn_infringement|missing_section
DOS-ED5FB65ADB,Tanzania,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-F005644A43,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,expired,True,endpoint_met,access,routine,False,stable,low,not_applicable,gmp_certificate_expired|gmp_non_compliant|missing_section
DOS-582B54F8A0,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,access,routine,False,stable,low,not_applicable,clinical_missing
DOS-7520B6B445,Uganda,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_not_met,watch,moderate,False,rising,high,erythromycin,clinical_failed|inn_infringement|short_section
DOS-EDACE722B4,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,moderate,False,stable,low,erythromycin,
DOS-2BAB6DE5EB,Tanzania,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired
DOS-23D126E0AD,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-59FDA005BE,Botswana,reject_and_return,0.92,False,True,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|inn_infringement
DOS-CC717F7A5B,Botswana,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant|missing_section
DOS-7CEB6F42D5,Botswana,reject_and_return,0.92,False,False,non_compliant,False,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired|gmp_non_compliant
DOS-BC51A1EC74,Botswana,reject_and_return,0.92,False,True,compliant,True,expired,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|inn_infringement
DOS-7DA576D48C,Tanzania,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|inn_infringement
DOS-A4C644D4EA,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-8C173B5AA5,Tanzania,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_met,reserve,critical,True,rising,not_applicable,not_applicable,gmp_outdated|inn_infringement
DOS-CCBB908ABC,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-DE7884041C,Uganda,reject_and_return,0.92,False,True,compliant,False,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_outdated|inn_infringement
DOS-0FE2063EF7,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-C132F855BD,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-420E764509,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-4D4CBB939D,Tanzania,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-CBAE755051,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,access,routine,False,declining,low,not_applicable,clinical_failed
DOS-B2EEA175F5,Botswana,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement|missing_section
